1,1.85183,11.8616
1,0.69841,12.7158
1,-0.613271,13.5795
1,-2.11284,14.456
1,-3.8399,15.3497
1,-5.84818,16.2666
1,-8.21236,17.2144
1,-11.0391,18.2035
1,-14.4852,19.2482
1,-18.7912,20.369
1,-24.3427,21.5954
1,-31.7961,22.9726
1,-42.3596,24.5732
1,-58.5004,26.5233
1,-86.0804,29.0685
1,-142.769,32.7764
1,-312.366,39.4616
1,-2520.99,64.7162
1,-624.393,-46.4987
1,-202.086,-35.5916
1,-109.315,-30.7646
1,-70.5895,-27.7316
1,-49.7031,-25.5191
1,-36.7179,-23.7601
1,-27.8731,-22.2798
1,-21.4525,-20.983
1,-16.5683,-19.8125
1,-12.718,-18.7317
1,-9.59718,-17.7162
1,-7.01151,-16.7487
1,-4.83156,-15.8171
1,-2.96798,-14.9123
1,-1.35733,-14.0275
1,0.0465365,-13.1578
1,1.27798,-12.2991
1,2.36292,-11.4485
1,3.32126,-10.6037
1,4.16848,-9.76294
1,4.91674,-8.92485
1,5.57567,-8.0884
1,6.15297,-7.25283
1,6.65477,-6.41761
1,7.086,-5.58236
1,7.4506,-4.74685
1,7.75172,-3.91092
1,7.99179,-3.07454
1,8.17268,-2.23775
1,8.29575,-1.40062
1,8.36191,-0.563268
1,8.37163,0.274192
1,8.32499,1.11161
1,8.22164,1.94883
1,8.06083,2.78575
1,7.84138,3.62226
1,7.56158,4.45834
1,7.21921,5.294
1,6.81137,6.12933
1,6.33443,6.96453
1,5.78383,7.7999
1,5.15386,8.63598
1,4.43741,9.47341
1,3.62558,10.3131
1,2.70715,11.1564
1,1.66793,12.0047
1,0.489641,12.8603
1,-0.851335,13.7258
1,-2.38609,14.6049
1,-4.15621,15.5021
1,-6.21837,16.4236
1,-8.65178,17.3775
1,-11.5699,18.3748
1,-15.1409,19.4307
1,-19.6241,20.5669
1,-25.4391,21.8149
1,-33.3092,23.2236
1,-44.5853,24.872
1,-62.0868,26.9001
1,-92.7296,29.5864
1,-158.539,33.6011
1,-377.721,41.2788
1,-10175.8,90.0724
1,-477.38,-43.6336
1,-178.62,-34.5651
1,-100.678,-30.1695
1,-66.2369,-27.3161
1,-47.1108,-25.1979
1,-35.0033,-23.4949
1,-26.6549,-22.0508
1,-20.541,-20.7785
1,-15.8587,-19.6252
1,-12.1486,-18.5569
1,-9.12912,-17.5505
1,-6.6194,-16.5898
1,-4.49809,-15.6633
1,-2.68088,-14.7622
1,-1.10788,-13.8804
1,0.264879,-13.0127
1,1.47006,-12.1556
1,2.53244,-11.3061
1,3.47113,-10.4621
1,4.30093,-9.62187
1,5.03356,-8.7841
1,5.67828,-7.94785
1,6.24247,-7.11239
1,6.7321,-6.27717
1,7.15187,-5.4419
1,7.5056,-4.60631
1,7.7963,-3.77031
1,8.0263,-2.93387
1,8.19739,-2.097
1,8.31084,-1.25984
1,8.36749,-0.422445
1,8.36774,0.415017
1,8.31159,1.25239
1,8.19864,2.08959
1,8.02807,2.92644
1,7.7986,3.76289
1,7.50846,4.5989
1,7.1553,5.43447
1,6.73612,6.26978
1,6.24715,7.10496
1,5.68362,7.94043
1,5.03965,8.77668
1,4.30785,9.61441
1,3.47894,10.4546
1,2.5413,11.2986
1,1.48008,12.148
1,0.276264,13.0051
1,-1.09485,13.8726
1,-2.66597,14.7544
1,-4.4807,15.6552
1,-6.59902,16.5815
1,-9.10483,17.5418
1,-12.119,18.5477
1,-15.8221,19.6154
1,-20.4939,20.7678
1,-26.5924,22.0389
1,-34.9158,23.4812
1,-46.9792,25.1812
1,-66.0193,27.2948
1,-100.253,30.1392
1,-177.512,34.5141
1,-471.319,43.5016
1,-11684.7,-93.0528
1,-381.83,-41.3848
1,-159.454,-33.647
1,-93.1033,-29.6146
1,-62.2854,-26.9205
1,-44.7073,-24.888
1,-33.3916,-23.237
1,-25.4986,-21.8266
1,-19.6691,-20.5774
1,-15.1762,-19.4404
1,-11.5984,-18.3839
1,-8.67536,-17.3861
1,-6.23823,-16.4319
1,-4.17312,-15.5102
1,-2.4007,-14.6128
1,-0.864058,-13.7336
1,0.478489,-12.8679
1,1.6581,-12.0123
1,2.69849,-11.1639
1,3.61792,-10.3206
1,4.43064,-9.48085
1,5.14788,-8.64341
1,5.77859,-7.80733
1,6.32988,-6.97194
1,6.80745,-6.13674
1,7.21588,-5.30141
1,7.55882,-4.46577
1,7.83916,-3.6297
1,8.05915,-2.79318
1,8.22047,-1.95626
1,8.32432,-1.11903
1,8.37147,-0.281637
1,8.36225,0.555824
1,8.29659,1.39319
1,8.17402,2.23033
1,7.99365,3.06712
1,7.75412,3.90348
1,7.45356,4.73942
1,7.08952,5.57495
1,6.6589,6.4102
1,6.15774,7.24542
1,5.58115,8.08097
1,4.92297,8.91741
1,4.17554,9.7555
1,3.32925,10.5962
1,2.37195,11.441
1,1.28824,12.2915
1,0.0581989,13.1501
1,-1.34403,14.0198
1,-2.95266,14.9043
1,-4.81375,15.809
1,-6.9905,16.7403
1,-9.57207,17.7074
1,-12.6874,18.7224
1,-16.5302,19.8025
1,-21.4034,20.9721
1,-27.807,22.2676
1,-36.6245,23.7459
1,-49.5613,25.5019
1,-70.3489,27.7092
1,-108.83,30.7321
1,-200.715,35.5342
