1,-0.042153159,-16.8,4.37,0.84
1,-0.025473011,-16.7,4.37,0.84
1,-0.002939779,-16.7,4.37,0.84
1,0.024928445,-16.7,4.37,0.84
1,0.075799848,-16.7,4.37,0.84
1,0.136474924,-16.6,4.37,0.84
1,0.205907123,-16.6,4.37,0.84
1,0.283174442,-16.5,4.37,0.84
1,0.367438084,-16.4,4.37,0.84
1,0.505241083,-16.3,4.37,0.84
1,0.654471423,-16.2,4.37,0.84
1,0.812573033,-16.1,4.37,0.84
1,0.976862139,-16,4.37,0.84
1,1.144408908,-15.9,4.37,0.84
1,1.311894535,-15.7,4.37,0.84
1,1.475404398,-15.6,4.37,0.84
1,1.63012951,-15.5,4.37,0.84
1,1.769966016,-15.4,4.37,0.84
1,1.88702783,-15.4,4.37,0.84
1,1.971182776,-15.3,4.37,0.84
1,2.009988907,-15.3,4.37,0.84
1,1.98985363,-15.4,4.37,0.84
1,1.953883724,-15.4,4.37,0.84
1,1.899298906,-15.5,4.37,0.84
1,1.825759408,-15.5,4.37,0.84
1,1.733532467,-15.6,4.37,0.84
1,1.623440962,-15.7,4.37,0.84
1,1.496732307,-15.8,4.37,0.84
1,1.354910112,-15.9,4.37,0.84
1,1.117330729,-16.1,4.37,0.84
1,0.854522193,-16.3,4.37,0.84
1,0.571025998,-16.5,4.37,0.84
1,0.270576807,-16.7,4.37,0.84
1,-0.043851704,-16.9,4.37,0.84
1,-0.369923373,-17.1,4.37,0.84
1,-0.705806483,-17.3,4.37,0.84
1,-1.050057806,-17.5,4.37,0.84
1,-1.579678598,-17.8,4.37,0.84
1,-2.122620652,-18.1,4.37,0.84
1,-2.676679745,-18.4,4.37,0.84
1,-3.240177624,-18.7,4.37,0.84
1,-3.811800832,-19,4.37,0.84
1,-4.682216417,-19.4,4.37,0.84
1,-5.565767812,-19.8,4.37,0.84
1,-6.46026636,-20.2,4.37,0.84
1,-7.363951327,-20.6,4.37,0.84
1,-8.275369909,-20.9,4.37,0.84
1,-9.654382562,-21.4,4.37,0.84
1,-11.0447275,-21.9,4.37,0.84
1,-12.44375203,-22.3,4.37,0.84
1,-13.84936731,-22.7,4.37,0.84
1,-15.25993847,-23.1,4.37,0.84
1,-16.67419648,-23.4,4.37,0.84
1,-18.09116417,-23.7,4.37,0.84
1,-19.51009313,-24,4.37,0.84
1,-20.93041052,-24.2,4.37,0.84
1,-22.35167474,-24.5,4.37,0.84
1,-23.77353959,-25.3,4.37,0.84
1,-0.042153159,16.8,4.37,0.84
1,-0.025473011,16.7,4.37,0.84
1,-0.002939779,16.7,4.37,0.84
1,0.024928445,16.7,4.37,0.84
1,0.075799848,16.7,4.37,0.84
1,0.136474924,16.6,4.37,0.84
1,0.205907123,16.6,4.37,0.84
1,0.283174442,16.5,4.37,0.84
1,0.367438084,16.4,4.37,0.84
1,0.505241083,16.3,4.37,0.84
1,0.654471423,16.2,4.37,0.84
1,0.812573033,16.1,4.37,0.84
1,0.976862139,16,4.37,0.84
1,1.144408908,15.9,4.37,0.84
1,1.311894535,15.7,4.37,0.84
1,1.475404398,15.6,4.37,0.84
1,1.63012951,15.5,4.37,0.84
1,1.769966016,15.4,4.37,0.84
1,1.88702783,15.4,4.37,0.84
1,1.971182776,15.3,4.37,0.84
1,2.009988907,15.3,4.37,0.84
1,1.98985363,15.4,4.37,0.84
1,1.953883724,15.4,4.37,0.84
1,1.899298906,15.5,4.37,0.84
1,1.825759408,15.5,4.37,0.84
1,1.733532467,15.6,4.37,0.84
1,1.623440962,15.7,4.37,0.84
1,1.496732307,15.8,4.37,0.84
1,1.354910112,15.9,4.37,0.84
1,1.117330729,16.1,4.37,0.84
1,0.854522193,16.3,4.37,0.84
1,0.571025998,16.5,4.37,0.84
1,0.270576807,16.7,4.37,0.84
1,-0.043851704,16.9,4.37,0.84
1,-0.369923373,17.1,4.37,0.84
1,-0.705806483,17.3,4.37,0.84
1,-1.050057806,17.5,4.37,0.84
1,-1.579678598,17.8,4.37,0.84
1,-2.122620652,18.1,4.37,0.84
1,-2.676679745,18.4,4.37,0.84
1,-3.240177624,18.7,4.37,0.84
1,-3.811800832,19,4.37,0.84
1,-4.682216417,19.4,4.37,0.84
1,-5.565767812,19.8,4.37,0.84
1,-6.46026636,20.2,4.37,0.84
1,-7.363951327,20.6,4.37,0.84
1,-8.275369909,20.9,4.37,0.84
1,-9.654382562,21.4,4.37,0.84
