1,2.21804,14.2073
1,0.831803,15.1445
1,-0.725846,16.0722
1,-2.48345,16.9916
1,-4.47903,17.9046
1,-6.76394,18.8138
1,-9.4091,19.723
1,-12.515,20.6374
1,-16.2284,21.5646
1,-20.7715,22.5156
1,-26.4966,23.5062
1,-33.9946,24.561
1,-44.3346,25.7189
1,-59.6551,27.0468
1,-84.9072,28.6723
1,-134.516,30.8817
1,-273.478,34.5488
1,-1807.75,46.4067
1,-511.768,-38.1115
1,-184.345,-32.4671
1,-105.543,-29.7028
1,-70.8446,-27.8318
1,-51.3668,-26.3733
1,-38.8491,-25.1392
1,-30.0722,-24.0377
1,-23.5329,-23.0179
1,-18.4386,-22.0489
1,-14.3335,-21.1111
1,-10.938,-20.1913
1,-8.07128,-19.2802
1,-5.61187,-18.3716
1,-3.47524,-17.461
1,-1.60093,-16.5451
1,0.0552513,-15.6218
1,1.52638,-14.6896
1,2.83744,-13.7476
1,4.00769,-12.7953
1,5.0521,-11.8324
1,5.98243,-10.8593
1,6.80801,-9.8761
1,7.53626,-8.88339
1,8.17309,-7.88183
1,8.72325,-6.87218
1,9.19049,-5.85534
1,9.57784,-4.83224
1,9.88761,-3.80389
1,10.1216,-2.77138
1,10.2811,-1.73581
1,10.3669,-0.698325
1,10.3795,0.339955
1,10.319,1.37786
1,10.185,2.41422
1,9.97687,3.44792
1,9.69344,4.47781
1,9.3331,5.50284
1,8.89373,6.52196
1,8.37257,7.5342
1,7.76614,8.53865
1,7.07007,9.53448
1,6.27883,10.521
1,5.3856,11.4977
1,4.38175,12.4641
1,3.25645,13.4201
1,1.99595,14.3656
1,0.582571,15.3011
1,-1.00649,16.2273
1,-2.80117,17.1455
1,-4.84138,18.0577
1,-7.1812,18.9666
1,-9.89581,19.8762
1,-13.092,20.7921
1,-16.9268,21.7225
1,-21.6393,22.6788
1,-27.612,23.6783
1,-35.4945,24.7471
1,-46.4781,25.9279
1,-62.997,27.2944
1,-90.8634,28.9909
1,-147.933,31.3533
1,-324.785,35.4937
1,-6382.76,56.498
1,-401.428,-36.6914
1,-164.831,-31.8968
1,-97.9279,-29.3454
1,-66.8399,-27.5648
1,-48.8972,-26.1534
1,-37.1657,-24.9464
1,-28.8437,-23.8615
1,-22.5907,-22.852
1,-17.6884,-21.8895
1,-13.7188,-20.9555
1,-10.4228,-20.0377
1,-7.6319,-19.1274
1,-5.23195,-18.2187
1,-3.14309,-17.3074
1,-1.30823,-16.3904
1,0.314811,-15.4657
1,1.75745,-14.5319
1,3.0436,-13.5882
1,4.19176,-12.6341
1,5.21622,-11.6695
1,6.12836,-10.6946
1,6.9371,-9.70982
1,7.64959,-8.71559
1,8.27155,-7.71259
1,8.80752,-6.70169
1,9.26114,-5.68371
1,9.6353,-4.65965
1,9.93222,-3.63055
1,10.1536,-2.59742
1,10.3006,-1.56147
1,10.3741,-0.523753
1,10.3744,0.514544
1,10.3016,1.55225
1,10.1552,2.58827
1,9.93451,3.62138
1,9.63827,4.65054
1,9.26481,5.67465
1,8.81191,6.69267
1,8.27667,7.70368
1,7.65551,8.70671
1,6.94384,9.70104
1,6.13597,10.686
1,5.22481,11.6609
1,4.20135,12.6256
1,3.05439,13.5798
1,1.76952,14.5236
1,0.32836,15.4575
1,-1.29292,16.3822
1,-3.12581,17.2993
1,-5.21211,18.2107
1,-7.60903,19.1193
1,-10.3961,20.0296
1,-13.6869,20.9473
1,-17.6496,21.8811
1,-22.542,22.8433
1,-28.7805,23.8523
1,-37.0796,24.9364
1,-48.7715,26.1419
1,-66.6391,27.551
1,-97.5514,29.3271
1,-163.904,31.8682
1,-396.813,36.625
1,-7232.67,-57.5983
1,-327.981,-35.5483
1,-148.707,-31.3793
1,-91.1968,-29.0082
1,-63.1814,-27.3078
1,-46.5953,-25.939
1,-35.576,-24.757
1,-27.6724,-23.6874
1,-21.686,-22.6875
1,-16.9643,-21.7309
1,-13.123,-20.8003
1,-9.92188,-19.8843
1,-7.20355,-18.9746
1,-4.86072,-18.0658
1,-2.81814,-17.1537
1,-1.02147,-16.2355
1,0.569273,-15.3093
1,1.98409,-14.3739
1,3.24589,-13.4285
1,4.37232,-12.4726
1,5.37719,-11.5063
1,6.27135,-10.5297
1,7.06346,-9.54329
1,7.76037,-8.54752
1,8.36757,-7.54315
1,8.88947,-6.53097
1,9.32955,-5.51193
1,9.69057,-4.48694
1,9.97469,-3.45707
1,10.1835,-2.42341
1,10.3181,-1.38706
1,10.3793,-0.349184
1,10.3673,0.689097
1,10.2821,1.72661
1,10.1233,2.76221
1,9.89002,3.79475
1,9.58093,4.82312
1,9.19428,5.84628
1,8.72775,6.86319
1,8.17835,7.87291
1,7.5423,8.87455
1,6.8149,9.86732
1,5.99021,10.8506
1,5.06084,11.8239
1,4.01749,12.7868
1,2.84842,13.7392
1,1.53871,14.6813
1,0.0691016,15.6136
1,-1.58534,16.5369
1,-3.45754,17.4529
1,-5.59161,18.3636
1,-8.04777,19.2721
1,-10.9104,20.1832
1,-14.3006,21.1029
1,-18.3984,22.0405
1,-23.4822,23.0091
1,-30.0058,24.0283
1,-38.7576,25.1289
1,-51.2321,26.3616
1,-70.6239,27.8175
1,-105.116,29.6834
1,-183.212,32.4355
1,-504.582,38.0275
1,-1884.64,-46.7077
1,-275.81,-34.595
